home_loc_cd,trv_idx,age_cd,loc_type,home_loc_nm,sex_cd,yw,id_cnt,date
30,0.09735629662132514,60,sido,대전광역시,2,202201,36464,2022-01-01T00:00:00+09:00
30,0.1585551004039073,30,sido,대전광역시,2,202201,34909,2022-01-01T00:00:00+09:00
30,0.10558183538315989,0,sido,대전광역시,2,202201,5285,2022-01-01T00:00:00+09:00
26,0.09395652743714077,40,sido,부산광역시,2,202201,106826,2022-01-01T00:00:00+09:00
26,0.06537415976853754,60,sido,부산광역시,2,202201,114403,2022-01-01T00:00:00+09:00
26,0.08950642436095944,50,sido,부산광역시,2,202201,110439,2022-01-01T00:00:00+09:00
26,0.08186858558452283,10,sido,부산광역시,2,202201,50862,2022-01-01T00:00:00+09:00
26,0.10857413194228303,30,sido,부산광역시,2,202201,80323,2022-01-01T00:00:00+09:00
26,0.1334977003042231,20,sido,부산광역시,2,202201,69357,2022-01-01T00:00:00+09:00
26,0.033746281248612404,70,sido,부산광역시,2,202201,67563,2022-01-01T00:00:00+09:00
26,0.08769100169779287,0,sido,부산광역시,2,202201,11780,2022-01-01T00:00:00+09:00
11,0.08285260274650195,10,sido,서울특별시,2,202201,161733,2022-01-01T00:00:00+09:00
11,0.08800472323022868,50,sido,서울특별시,2,202201,347220,2022-01-01T00:00:00+09:00
11,0.10057354057768211,30,sido,서울특별시,2,202201,318722,2022-01-01T00:00:00+09:00
11,0.12584496442255064,20,sido,서울특별시,2,202201,292320,2022-01-01T00:00:00+09:00
11,0.06280364209645764,60,sido,서울특별시,2,202201,310810,2022-01-01T00:00:00+09:00
11,0.030955262554582242,70,sido,서울특별시,2,202201,187561,2022-01-01T00:00:00+09:00
11,0.09275621993821714,40,sido,서울특별시,2,202201,366121,2022-01-01T00:00:00+09:00
11,0.08275328692962104,0,sido,서울특별시,2,202201,28446,2022-01-01T00:00:00+09:00
31,0.03460863460863461,70,sido,울산광역시,2,202201,14245,2022-01-01T00:00:00+09:00
31,0.09321960512642882,50,sido,울산광역시,2,202201,46192,2022-01-01T00:00:00+09:00
31,0.13285662233558024,20,sido,울산광역시,2,202201,21956,2022-01-01T00:00:00+09:00
31,0.06428032720310958,60,sido,울산광역시,2,202201,34474,2022-01-01T00:00:00+09:00
31,0.0567582317627797,0,sido,울산광역시,2,202201,5497,2022-01-01T00:00:00+09:00
31,0.09465956340956341,30,sido,울산광역시,2,202201,30784,2022-01-01T00:00:00+09:00
31,0.08813910640257945,40,sido,울산광역시,2,202201,43420,2022-01-01T00:00:00+09:00
31,0.06762086232108831,10,sido,울산광역시,2,202201,22567,2022-01-01T00:00:00+09:00
28,0.06110503080460901,60,sido,인천광역시,2,202201,81319,2022-01-01T00:00:00+09:00
28,0.07532643389109198,10,sido,인천광역시,2,202201,51695,2022-01-01T00:00:00+09:00
28,0.09249295911430513,40,sido,인천광역시,2,202201,102970,2022-01-01T00:00:00+09:00
28,0.1153372466851138,20,sido,인천광역시,2,202201,62521,2022-01-01T00:00:00+09:00
28,0.10289553344488013,30,sido,인천광역시,2,202201,78293,2022-01-01T00:00:00+09:00
28,0.031465367211973544,70,sido,인천광역시,2,202201,43095,2022-01-01T00:00:00+09:00
28,0.0843148919294071,50,sido,인천광역시,2,202201,100860,2022-01-01T00:00:00+09:00
28,0.07835069596428258,0,sido,인천광역시,2,202201,11423,2022-01-01T00:00:00+09:00
36,0.1364310994405754,10,sido,세종특별자치시,2,202201,8759,2022-01-01T00:00:00+09:00
36,0.07150442477876107,70,sido,세종특별자치시,2,202201,2825,2022-01-01T00:00:00+09:00
36,0.2592649546363217,20,sido,세종특별자치시,2,202201,6503,2022-01-01T00:00:00+09:00
36,0.140990580370708,60,sido,세종특별자치시,2,202201,6582,2022-01-01T00:00:00+09:00
36,0.10947775628626692,0,sido,세종특별자치시,2,202201,2585,2022-01-01T00:00:00+09:00
36,0.17464381121994657,50,sido,세종특별자치시,2,202201,8984,2022-01-01T00:00:00+09:00
36,0.17290306378704168,40,sido,세종특별자치시,2,202201,15928,2022-01-01T00:00:00+09:00
36,0.19669635380985004,30,sido,세종특별자치시,2,202201,13137,2022-01-01T00:00:00+09:00
50,0.08578939386279763,50,sido,제주특별자치도,2,202201,19781,2022-01-01T00:00:00+09:00
50,0.10071768892105422,30,sido,제주특별자치도,2,202201,16581,2022-01-01T00:00:00+09:00
50,0.038772389689820885,70,sido,제주특별자치도,2,202201,9156,2022-01-01T00:00:00+09:00
50,0.15325,20,sido,제주특별자치도,2,202201,12000,2022-01-01T00:00:00+09:00
50,0.06661348224970083,0,sido,제주특별자치도,2,202201,2507,2022-01-01T00:00:00+09:00
50,0.07571239231278992,10,sido,제주특별자치도,2,202201,12072,2022-01-01T00:00:00+09:00
50,0.06875074148772096,60,sido,제주특별자치도,2,202201,16858,2022-01-01T00:00:00+09:00
50,0.09775619997375673,40,sido,제주특별자치도,2,202201,22863,2022-01-01T00:00:00+09:00
42,0.13331790684605468,10,sido,강원도,1,202202,30251,2022-01-08T00:00:00+09:00
42,0.23609711142470408,30,sido,강원도,1,202202,34723,2022-01-08T00:00:00+09:00
42,0.21839103342557384,40,sido,강원도,1,202202,50231,2022-01-08T00:00:00+09:00
42,0.08310548280328105,70,sido,강원도,1,202202,27796,2022-01-08T00:00:00+09:00
42,0.1337391304347826,0,sido,강원도,1,202202,5750,2022-01-08T00:00:00+09:00
42,0.1571420622113405,60,sido,강원도,1,202202,53913,2022-01-08T00:00:00+09:00
42,0.18861711364865086,20,sido,강원도,1,202202,61039,2022-01-08T00:00:00+09:00
42,0.19696649402811542,50,sido,강원도,1,202202,56766,2022-01-08T00:00:00+09:00
41,0.14626234447131906,50,sido,경기도,1,202202,493237,2022-01-08T00:00:00+09:00
41,0.10950352216644872,60,sido,경기도,1,202202,355605,2022-01-08T00:00:00+09:00
41,0.12941176470588237,20,sido,경기도,1,202202,340255,2022-01-08T00:00:00+09:00
41,0.04861134775941387,70,sido,경기도,1,202202,176070,2022-01-08T00:00:00+09:00
41,0.0978550186015163,10,sido,경기도,1,202202,262613,2022-01-08T00:00:00+09:00
41,0.1567568387674288,40,sido,경기도,1,202202,527288,2022-01-08T00:00:00+09:00
41,0.09685729005667182,0,sido,경기도,1,202202,52407,2022-01-08T00:00:00+09:00
41,0.14009135690112617,30,sido,경기도,1,202202,402159,2022-01-08T00:00:00+09:00
48,0.11679678582842533,60,sido,경상남도,1,202202,109515,2022-01-08T00:00:00+09:00
48,0.16660271169096955,40,sido,경상남도,1,202202,125088,2022-01-08T00:00:00+09:00
48,0.1024757129426512,10,sido,경상남도,1,202202,70202,2022-01-08T00:00:00+09:00
48,0.17627323726762734,20,sido,경상남도,1,202202,72728,2022-01-08T00:00:00+09:00
48,0.15448939690178976,50,sido,경상남도,1,202202,132980,2022-01-08T00:00:00+09:00
48,0.10200763466704368,0,sido,경상남도,1,202202,14146,2022-01-08T00:00:00+09:00
48,0.17557669054041483,30,sido,경상남도,1,202202,86008,2022-01-08T00:00:00+09:00
48,0.05887308124298016,70,sido,경상남도,1,202202,53420,2022-01-08T00:00:00+09:00
47,0.13800783187848978,60,sido,경상북도,1,202202,94741,2022-01-08T00:00:00+09:00
47,0.21539029276350471,20,sido,경상북도,1,202202,56906,2022-01-08T00:00:00+09:00
47,0.20456281023291334,30,sido,경상북도,1,202202,62856,2022-01-08T00:00:00+09:00
47,0.18394577584120067,50,sido,경상북도,1,202202,103275,2022-01-08T00:00:00+09:00
47,0.13331785661524176,10,sido,경상북도,1,202202,47383,2022-01-08T00:00:00+09:00
47,0.12658976634131913,0,sido,경상북도,1,202202,10143,2022-01-08T00:00:00+09:00
47,0.07204316171603924,70,sido,경상북도,1,202202,49859,2022-01-08T00:00:00+09:00
47,0.19458006164645533,40,sido,경상북도,1,202202,88894,2022-01-08T00:00:00+09:00
46,0.059528771422266896,70,sido,전라남도,1,202202,40787,2022-01-08T00:00:00+09:00
46,0.10751006995972016,10,sido,전라남도,1,202202,37736,2022-01-08T00:00:00+09:00
46,0.20063834756208318,20,sido,전라남도,1,202202,38537,2022-01-08T00:00:00+09:00
46,0.18613794107654225,30,sido,전라남도,1,202202,41206,2022-01-08T00:00:00+09:00
46,0.16023306627822287,50,sido,전라남도,1,202202,75515,2022-01-08T00:00:00+09:00
46,0.17221425080020814,40,sido,전라남도,1,202202,63421,2022-01-08T00:00:00+09:00
46,0.0862047362485904,0,sido,전라남도,1,202202,7981,2022-01-08T00:00:00+09:00
46,0.12057982011033654,60,sido,전라남도,1,202202,63261,2022-01-08T00:00:00+09:00
45,0.1149869109947644,10,sido,전라북도,1,202202,30560,2022-01-08T00:00:00+09:00
45,0.06389474005556064,70,sido,전라북도,1,202202,32757,2022-01-08T00:00:00+09:00
45,0.18125589494304578,40,sido,전라북도,1,202202,55132,2022-01-08T00:00:00+09:00
45,0.13314194824843853,60,sido,전라북도,1,202202,51554,2022-01-08T00:00:00+09:00
45,0.19648476931298617,20,sido,전라북도,1,202202,33682,2022-01-08T00:00:00+09:00
45,0.17377484780195757,50,sido,전라북도,1,202202,59462,2022-01-08T00:00:00+09:00
45,0.18538076709282936,30,sido,전라북도,1,202202,35980,2022-01-08T00:00:00+09:00
45,0.10348956551488198,0,sido,전라북도,1,202202,5846,2022-01-08T00:00:00+09:00
44,0.12965956522788138,10,sido,충청남도,1,202202,41447,2022-01-08T00:00:00+09:00
44,0.21378504672897197,20,sido,충청남도,1,202202,49648,2022-01-08T00:00:00+09:00
44,0.14209990810030196,60,sido,충청남도,1,202202,60936,2022-01-08T00:00:00+09:00
44,0.20209536559926522,30,sido,충청남도,1,202202,64237,2022-01-08T00:00:00+09:00
44,0.19077262379055207,40,sido,충청남도,1,202202,84336,2022-01-08T00:00:00+09:00
44,0.12491444216290212,0,sido,충청남도,1,202202,8766,2022-01-08T00:00:00+09:00
44,0.07724073205068044,70,sido,충청남도,1,202202,31965,2022-01-08T00:00:00+09:00
44,0.18611506531789723,50,sido,충청남도,1,202202,79381,2022-01-08T00:00:00+09:00
43,0.21462872282544412,20,sido,충청북도,1,202202,42273,2022-01-08T00:00:00+09:00
43,0.12151536812008577,0,sido,충청북도,1,202202,6995,2022-01-08T00:00:00+09:00
43,0.1299656856275571,10,sido,충청북도,1,202202,30308,2022-01-08T00:00:00+09:00
43,0.2042756582949509,40,sido,충청북도,1,202202,57535,2022-01-08T00:00:00+09:00
43,0.15727117856589748,60,sido,충청북도,1,202202,51656,2022-01-08T00:00:00+09:00
43,0.20096844483899604,50,sido,충청북도,1,202202,61955,2022-01-08T00:00:00+09:00
43,0.20905035054174634,30,sido,충청북도,1,202202,43932,2022-01-08T00:00:00+09:00
43,0.08225053078556263,70,sido,충청북도,1,202202,23550,2022-01-08T00:00:00+09:00
29,0.18073660436414077,40,sido,광주광역시,1,202202,56231,2022-01-08T00:00:00+09:00
29,0.17288186157517899,50,sido,광주광역시,1,202202,53632,2022-01-08T00:00:00+09:00
29,0.1223738133527001,60,sido,광주광역시,1,202202,38554,2022-01-08T00:00:00+09:00
29,0.0891433541092912,0,sido,광주광역시,1,202202,6899,2022-01-08T00:00:00+09:00
29,0.0519357029658139,70,sido,광주광역시,1,202202,22085,2022-01-08T00:00:00+09:00
29,0.17747984249015564,30,sido,광주광역시,1,202202,42664,2022-01-08T00:00:00+09:00
29,0.17403003003003004,20,sido,광주광역시,1,202202,41625,2022-01-08T00:00:00+09:00
29,0.10225116061782825,10,sido,광주광역시,1,202202,34249,2022-01-08T00:00:00+09:00
27,0.17825117865176618,50,sido,대구광역시,1,202202,97357,2022-01-08T00:00:00+09:00
27,0.11028738788211605,0,sido,대구광역시,1,202202,10926,2022-01-08T00:00:00+09:00
27,0.1734535876765903,20,sido,대구광역시,1,202202,62645,2022-01-08T00:00:00+09:00
27,0.13270594301920846,60,sido,대구광역시,1,202202,77570,2022-01-08T00:00:00+09:00
27,0.1815946873735178,30,sido,대구광역시,1,202202,66709,2022-01-08T00:00:00+09:00
27,0.1140484564282923,10,sido,대구광역시,1,202202,51180,2022-01-08T00:00:00+09:00
27,0.05842361928555985,70,sido,대구광역시,1,202202,41627,2022-01-08T00:00:00+09:00
27,0.18954415542531777,40,sido,대구광역시,1,202202,89921,2022-01-08T00:00:00+09:00
30,0.21911134753758715,20,sido,대전광역시,1,202202,35717,2022-01-08T00:00:00+09:00
30,0.20399307507250938,50,sido,대전광역시,1,202202,44477,2022-01-08T00:00:00+09:00
30,0.06570118541713263,70,sido,대전광역시,1,202202,17884,2022-01-08T00:00:00+09:00
30,0.1448604803929969,60,sido,대전광역시,1,202202,35013,2022-01-08T00:00:00+09:00
30,0.10768261964735516,0,sido,대전광역시,1,202202,4764,2022-01-08T00:00:00+09:00
30,0.11949885021013401,10,sido,대전광역시,1,202202,25222,2022-01-08T00:00:00+09:00
30,0.21632807639245813,30,sido,대전광역시,1,202202,36967,2022-01-08T00:00:00+09:00
30,0.21399856580977422,40,sido,대전광역시,1,202202,46019,2022-01-08T00:00:00+09:00
26,0.09227026015347184,0,sido,부산광역시,1,202202,10686,2022-01-08T00:00:00+09:00
26,0.04548268880001339,70,sido,부산광역시,1,202202,59759,2022-01-08T00:00:00+09:00
26,0.1352457817937246,20,sido,부산광역시,1,202202,68394,2022-01-08T00:00:00+09:00
26,0.10174958071590898,60,sido,부산광역시,1,202202,100767,2022-01-08T00:00:00+09:00
26,0.0889791361921626,10,sido,부산광역시,1,202202,51956,2022-01-08T00:00:00+09:00
26,0.14589888145475094,30,sido,부산광역시,1,202202,77869,2022-01-08T00:00:00+09:00
26,0.15307223498851033,40,sido,부산광역시,1,202202,100090,2022-01-08T00:00:00+09:00
26,0.13831548198636806,50,sido,부산광역시,1,202202,102700,2022-01-08T00:00:00+09:00
11,0.04457159886753092,70,sido,서울특별시,1,202202,167775,2022-01-08T00:00:00+09:00
11,0.09444330531064178,0,sido,서울특별시,1,202202,24385,2022-01-08T00:00:00+09:00
11,0.13212774822614148,50,sido,서울특별시,1,202202,328803,2022-01-08T00:00:00+09:00
11,0.12800803700761645,20,sido,서울특별시,1,202202,256812,2022-01-08T00:00:00+09:00
11,0.09858870967741935,60,sido,서울특별시,1,202202,272800,2022-01-08T00:00:00+09:00
11,0.10059301559411377,10,sido,서울특별시,1,202202,159355,2022-01-08T00:00:00+09:00
11,0.13963782338256833,40,sido,서울특별시,1,202202,337294,2022-01-08T00:00:00+09:00
11,0.12539015800187406,30,sido,서울특별시,1,202202,309490,2022-01-08T00:00:00+09:00
31,0.08102113412847876,10,sido,울산광역시,1,202202,23895,2022-01-08T00:00:00+09:00
31,0.13462883113856194,30,sido,울산광역시,1,202202,34324,2022-01-08T00:00:00+09:00
31,0.04448473016315716,70,sido,울산광역시,1,202202,14342,2022-01-08T00:00:00+09:00
31,0.06540954625810254,0,sido,울산광역시,1,202202,5091,2022-01-08T00:00:00+09:00
31,0.13128241034505395,40,sido,울산광역시,1,202202,45703,2022-01-08T00:00:00+09:00
31,0.14127678341725164,20,sido,울산광역시,1,202202,27209,2022-01-08T00:00:00+09:00
31,0.12716154777740277,50,sido,울산광역시,1,202202,50369,2022-01-08T00:00:00+09:00
31,0.09248269040553907,60,sido,울산광역시,1,202202,36396,2022-01-08T00:00:00+09:00
28,0.13888427125605046,50,sido,인천광역시,1,202202,102265,2022-01-08T00:00:00+09:00
28,0.15472667214022492,40,sido,인천광역시,1,202202,104746,2022-01-08T00:00:00+09:00
28,0.043827358087921466,70,sido,인천광역시,1,202202,37488,2022-01-08T00:00:00+09:00
28,0.08787362845251608,0,sido,인천광역시,1,202202,10572,2022-01-08T00:00:00+09:00
28,0.10169216562258218,60,sido,인천광역시,1,202202,80134,2022-01-08T00:00:00+09:00
28,0.1339542405366555,20,sido,인천광역시,1,202202,66784,2022-01-08T00:00:00+09:00
28,0.14032896364086075,30,sido,인천광역시,1,202202,80860,2022-01-08T00:00:00+09:00
28,0.09672674461905116,10,sido,인천광역시,1,202202,53708,2022-01-08T00:00:00+09:00
36,0.14404761904761904,10,sido,세종특별자치시,1,202202,8400,2022-01-08T00:00:00+09:00
36,0.18517959553274976,60,sido,세종특별자치시,1,202202,6626,2022-01-08T00:00:00+09:00
36,0.2430582337061319,50,sido,세종특별자치시,1,202202,10372,2022-01-08T00:00:00+09:00
36,0.11229264142917907,0,sido,세종특별자치시,1,202202,2351,2022-01-08T00:00:00+09:00
36,0.2625268728295022,30,sido,세종특별자치시,1,202202,12094,2022-01-08T00:00:00+09:00
36,0.26314102564102565,40,sido,세종특별자치시,1,202202,15600,2022-01-08T00:00:00+09:00
36,0.11045501910385551,70,sido,세종특별자치시,1,202202,2879,2022-01-08T00:00:00+09:00
36,0.24528041890588398,20,sido,세종특별자치시,1,202202,7257,2022-01-08T00:00:00+09:00
50,0.07849223946784922,0,sido,제주특별자치도,1,202202,2255,2022-01-08T00:00:00+09:00
50,0.1358152912039626,20,sido,제주특별자치도,1,202202,12517,2022-01-08T00:00:00+09:00
50,0.08772062722521021,10,sido,제주특별자치도,1,202202,13201,2022-01-08T00:00:00+09:00
50,0.09239772995980138,60,sido,제주특별자치도,1,202202,16916,2022-01-08T00:00:00+09:00
50,0.04805516646913048,70,sido,제주특별자치도,1,202202,9281,2022-01-08T00:00:00+09:00
50,0.10387126283837166,40,sido,제주특별자치도,1,202202,24049,2022-01-08T00:00:00+09:00
50,0.09897520074530855,50,sido,제주특별자치도,1,202202,22541,2022-01-08T00:00:00+09:00
50,0.10673523140599524,30,sido,제주특별자치도,1,202202,15946,2022-01-08T00:00:00+09:00
42,0.13608972212922665,0,sido,강원도,2,202202,5974,2022-01-08T00:00:00+09:00
42,0.20712763657700503,30,sido,강원도,2,202202,32381,2022-01-08T00:00:00+09:00
42,0.06806175658634675,70,sido,강원도,2,202202,29341,2022-01-08T00:00:00+09:00
42,0.2628200109606201,20,sido,강원도,2,202202,25546,2022-01-08T00:00:00+09:00
42,0.12483095196095725,60,sido,강원도,2,202202,51021,2022-01-08T00:00:00+09:00
42,0.1760963896027299,40,sido,강원도,2,202202,47474,2022-01-08T00:00:00+09:00
42,0.16049382716049382,10,sido,강원도,2,202202,25434,2022-01-08T00:00:00+09:00
42,0.16508511851429503,50,sido,강원도,2,202202,49108,2022-01-08T00:00:00+09:00
41,0.07312163813482864,60,sido,경기도,2,202202,350252,2022-01-08T00:00:00+09:00
41,0.11087833745421366,30,sido,경기도,2,202202,381391,2022-01-08T00:00:00+09:00
41,0.09969746253257086,0,sido,경기도,2,202202,57183,2022-01-08T00:00:00+09:00
41,0.0920811533633266,10,sido,경기도,2,202202,256502,2022-01-08T00:00:00+09:00
41,0.1256375465330689,20,sido,경기도,2,202202,287430,2022-01-08T00:00:00+09:00
41,0.11038517815323179,40,sido,경기도,2,202202,509842,2022-01-08T00:00:00+09:00
41,0.03834258093595064,70,sido,경기도,2,202202,193023,2022-01-08T00:00:00+09:00
41,0.10147841046158308,50,sido,경기도,2,202202,455151,2022-01-08T00:00:00+09:00
48,0.11137755647538605,10,sido,경상남도,2,202202,65471,2022-01-08T00:00:00+09:00
48,0.1024928871426636,0,sido,경상남도,2,202202,14762,2022-01-08T00:00:00+09:00
48,0.12456044772423357,40,sido,경상남도,2,202202,121146,2022-01-08T00:00:00+09:00
48,0.18102340367965367,20,sido,경상남도,2,202202,59136,2022-01-08T00:00:00+09:00
48,0.04763619990995047,70,sido,경상남도,2,202202,55525,2022-01-08T00:00:00+09:00
48,0.11841591567166607,50,sido,경상남도,2,202202,122948,2022-01-08T00:00:00+09:00
48,0.08617424242424243,60,sido,경상남도,2,202202,105600,2022-01-08T00:00:00+09:00
48,0.14217438846092414,30,sido,경상남도,2,202202,81393,2022-01-08T00:00:00+09:00
47,0.15501381049597696,40,sido,경상북도,2,202202,83270,2022-01-08T00:00:00+09:00
47,0.14660161249740183,50,sido,경상북도,2,202202,91411,2022-01-08T00:00:00+09:00
47,0.1439231913706528,10,sido,경상북도,2,202202,43016,2022-01-08T00:00:00+09:00
47,0.10568931491401184,60,sido,경상북도,2,202202,88675,2022-01-08T00:00:00+09:00
47,0.12634019124891335,0,sido,경상북도,2,202202,10353,2022-01-08T00:00:00+09:00
47,0.22657431921331317,20,sido,경상북도,2,202202,42304,2022-01-08T00:00:00+09:00
47,0.17171311260592295,30,sido,경상북도,2,202202,57235,2022-01-08T00:00:00+09:00
47,0.05933330646136483,70,sido,경상북도,2,202202,49618,2022-01-08T00:00:00+09:00
46,0.1399938956150168,30,sido,전라남도,2,202202,39316,2022-01-08T00:00:00+09:00
46,0.08642355760999829,60,sido,전라남도,2,202202,58410,2022-01-08T00:00:00+09:00
46,0.04805743041808772,70,sido,전라남도,2,202202,41929,2022-01-08T00:00:00+09:00
46,0.12901888291899177,40,sido,전라남도,2,202202,57883,2022-01-08T00:00:00+09:00
46,0.11188325225851285,10,sido,전라남도,2,202202,35975,2022-01-08T00:00:00+09:00
46,0.09077380952380952,0,sido,전라남도,2,202202,8736,2022-01-08T00:00:00+09:00
46,0.198064682054909,20,sido,전라남도,2,202202,31106,2022-01-08T00:00:00+09:00
46,0.12204059069730712,50,sido,전라남도,2,202202,63315,2022-01-08T00:00:00+09:00
45,0.05314469147544882,70,sido,전라북도,2,202202,33644,2022-01-08T00:00:00+09:00
45,0.11717528716101407,10,sido,전라북도,2,202202,29426,2022-01-08T00:00:00+09:00
45,0.19675368139223562,20,sido,전라북도,2,202202,29880,2022-01-08T00:00:00+09:00
45,0.1470645331262653,30,sido,전라북도,2,202202,36059,2022-01-08T00:00:00+09:00
45,0.1284162511113688,50,sido,전라북도,2,202202,51738,2022-01-08T00:00:00+09:00
45,0.09542783546647347,60,sido,전라북도,2,202202,49692,2022-01-08T00:00:00+09:00
45,0.1311101476049541,40,sido,전라북도,2,202202,53047,2022-01-08T00:00:00+09:00
45,0.10341102021916962,0,sido,전라북도,2,202202,6479,2022-01-08T00:00:00+09:00
44,0.22275611245321086,20,sido,충청남도,2,202202,37669,2022-01-08T00:00:00+09:00
44,0.14353721869590305,50,sido,충청남도,2,202202,62388,2022-01-08T00:00:00+09:00
44,0.1071518645289137,60,sido,충청남도,2,202202,55510,2022-01-08T00:00:00+09:00
44,0.06696190206978862,70,sido,충청남도,2,202202,31839,2022-01-08T00:00:00+09:00
44,0.1711470846762379,30,sido,충청남도,2,202202,54608,2022-01-08T00:00:00+09:00
44,0.1369180188779298,0,sido,충청남도,2,202202,9429,2022-01-08T00:00:00+09:00
44,0.14107651607651608,10,sido,충청남도,2,202202,39312,2022-01-08T00:00:00+09:00
44,0.15267970499707564,40,sido,충청남도,2,202202,70101,2022-01-08T00:00:00+09:00
43,0.11422382064062928,60,sido,충청북도,2,202202,47547,2022-01-08T00:00:00+09:00
43,0.14989666258420087,50,sido,충청북도,2,202202,52256,2022-01-08T00:00:00+09:00
43,0.13628044488244404,10,sido,충청북도,2,202202,28412,2022-01-08T00:00:00+09:00
43,0.12925353059852052,0,sido,충청북도,2,202202,7435,2022-01-08T00:00:00+09:00
43,0.174278038952317,30,sido,충청북도,2,202202,38714,2022-01-08T00:00:00+09:00
43,0.23085640278452324,20,sido,충청북도,2,202202,30885,2022-01-08T00:00:00+09:00
43,0.06132151490733279,70,sido,충청북도,2,202202,24820,2022-01-08T00:00:00+09:00
43,0.1595579682047305,40,sido,충청북도,2,202202,51580,2022-01-08T00:00:00+09:00
29,0.11236188105743486,50,sido,광주광역시,2,202202,53034,2022-01-08T00:00:00+09:00
29,0.11858904998917984,40,sido,광주광역시,2,202202,60073,2022-01-08T00:00:00+09:00
29,0.1717706013363029,20,sido,광주광역시,2,202202,43104,2022-01-08T00:00:00+09:00
29,0.08178642714570858,60,sido,광주광역시,2,202202,40080,2022-01-08T00:00:00+09:00
29,0.04489986819167482,70,sido,광주광역시,2,202202,23519,2022-01-08T00:00:00+09:00
29,0.1334093240624644,30,sido,광주광역시,2,202202,43865,2022-01-08T00:00:00+09:00
29,0.09676150517896945,0,sido,광주광역시,2,202202,7627,2022-01-08T00:00:00+09:00
29,0.10334536990062371,10,sido,광주광역시,2,202202,33509,2022-01-08T00:00:00+09:00
27,0.08998182919442763,60,sido,대구광역시,2,202202,82550,2022-01-08T00:00:00+09:00
27,0.14683513059039507,30,sido,대구광역시,2,202202,64821,2022-01-08T00:00:00+09:00
27,0.12748580258061926,50,sido,대구광역시,2,202202,99666,2022-01-08T00:00:00+09:00
27,0.11546969174259797,10,sido,대구광역시,2,202202,49277,2022-01-08T00:00:00+09:00
27,0.04861535773565126,70,sido,대구광역시,2,202202,45788,2022-01-08T00:00:00+09:00
27,0.11350688053291261,0,sido,대구광역시,2,202202,11409,2022-01-08T00:00:00+09:00
27,0.1859725449481716,20,sido,대구광역시,2,202202,60681,2022-01-08T00:00:00+09:00
27,0.13295166704421427,40,sido,대구광역시,2,202202,97118,2022-01-08T00:00:00+09:00
30,0.05633728311468472,70,sido,대전광역시,2,202202,18904,2022-01-08T00:00:00+09:00
30,0.2138895375992527,20,sido,대전광역시,2,202202,34256,2022-01-08T00:00:00+09:00
30,0.10645724258289703,0,sido,대전광역시,2,202202,5157,2022-01-08T00:00:00+09:00
30,0.1588886975489352,30,sido,대전광역시,2,202202,34842,2022-01-08T00:00:00+09:00
30,0.13620741355846192,50,sido,대전광역시,2,202202,43353,2022-01-08T00:00:00+09:00
30,0.12623172282263193,10,sido,대전광역시,2,202202,25168,2022-01-08T00:00:00+09:00
30,0.14118835638062766,40,sido,대전광역시,2,202202,47511,2022-01-08T00:00:00+09:00
30,0.10256764218663722,60,sido,대전광역시,2,202202,36220,2022-01-08T00:00:00+09:00
26,0.09249332410246267,10,sido,부산광역시,2,202202,50555,2022-01-08T00:00:00+09:00
26,0.09962243594560072,40,sido,부산광역시,2,202202,106472,2022-01-08T00:00:00+09:00
26,0.0959358102215245,0,sido,부산광역시,2,202202,11466,2022-01-08T00:00:00+09:00
26,0.09438696656181246,50,sido,부산광역시,2,202202,109994,2022-01-08T00:00:00+09:00
26,0.035350289229639155,70,sido,부산광역시,2,202202,65346,2022-01-08T00:00:00+09:00
26,0.13850190632203072,20,sido,부산광역시,2,202202,68981,2022-01-08T00:00:00+09:00
26,0.11037541382972078,30,sido,부산광역시,2,202202,80045,2022-01-08T00:00:00+09:00
26,0.06794967998234386,60,sido,부산광역시,2,202202,113275,2022-01-08T00:00:00+09:00
11,0.09498559643461243,50,sido,서울특별시,2,202202,346442,2022-01-08T00:00:00+09:00
11,0.03459538582539544,70,sido,서울특별시,2,202202,183088,2022-01-08T00:00:00+09:00
11,0.10072445938926707,40,sido,서울특별시,2,202202,365790,2022-01-08T00:00:00+09:00
11,0.09607127522541864,0,sido,서울특별시,2,202202,27948,2022-01-08T00:00:00+09:00
11,0.06699964439271974,60,sido,서울특별시,2,202202,309330,2022-01-08T00:00:00+09:00
11,0.12863436723762534,20,sido,서울특별시,2,202202,293483,2022-01-08T00:00:00+09:00
11,0.08941894431317096,10,sido,서울특별시,2,202202,161241,2022-01-08T00:00:00+09:00
11,0.10492684701867094,30,sido,서울특별시,2,202202,318784,2022-01-08T00:00:00+09:00
31,0.0698501872659176,0,sido,울산광역시,2,202202,5340,2022-01-08T00:00:00+09:00
31,0.08238446081714669,10,sido,울산광역시,2,202202,22395,2022-01-08T00:00:00+09:00
31,0.09832040501488386,50,sido,울산광역시,2,202202,46023,2022-01-08T00:00:00+09:00
31,0.09640779388678548,40,sido,울산광역시,2,202202,43316,2022-01-08T00:00:00+09:00
31,0.13535861123800821,20,sido,울산광역시,2,202202,21890,2022-01-08T00:00:00+09:00
31,0.06562600485252419,60,sido,울산광역시,2,202202,34209,2022-01-08T00:00:00+09:00
31,0.10032562683165093,30,sido,울산광역시,2,202202,30710,2022-01-08T00:00:00+09:00
31,0.036481614996395094,70,sido,울산광역시,2,202202,13870,2022-01-08T00:00:00+09:00
